session_id,time_to_cart,hour_of_cart,day_of_week,views_before_cart,total_events_before_cart,browse_intensity_pre_cart,unique_products_viewed,unique_categories_viewed,unique_brands_viewed,avg_viewed_price,max_viewed_price,min_viewed_price,price_variance_viewed,initial_cart_value,initial_cart_items,avg_cart_item_price,avg_time_between_events,event_acceleration,category_focus_ratio,main_category,target_purchase
00e6c752-a533-4d61-92fe-c2fcbfd69aa9,26.0,9,4,1,1,2.3076923076923075,1,1,1,360.34,360.34,360.34,0.0,360.34,1,360.34,0.0,0.0,1.0,appliances,1
00e80225-529d-4cc0-a37e-ce1ffb9c102f,14.0,13,2,1,1,4.285714285714286,1,1,1,159.3,159.3,159.3,0.0,159.3,1,159.3,0.0,0.0,1.0,electronics,0
00e89c21-5041-45da-a9f4-503e27206555,180.0,5,1,4,4,1.3333333333333333,2,1,1,260.22749999999996,288.03,250.96,343.5462249999993,288.03,1,288.03,39.666666666666664,-21.0,1.0,electronics,0
00e8f681-ad92-47c0-96db-a9fbb9a38cfa,82.0,19,5,2,2,1.4634146341463414,1,1,1,378.58,378.58,378.58,0.0,378.58,1,378.58,32.0,0.0,1.0,electronics,0
00e9539a-593b-4c8b-bfb1-ba5d71d1b4c8,35.0,8,5,1,1,1.7142857142857142,1,1,1,511.72,511.72,511.72,0.0,511.72,1,511.72,0.0,0.0,1.0,electronics,0
00ea09a3-d97a-42f7-8857-78193c4c549f,7.0,6,3,1,1,8.571428571428571,1,1,1,174.33,174.33,174.33,0.0,174.33,1,174.33,0.0,0.0,1.0,electronics,0
00ea1e0f-1185-4a30-9b7e-cd78db77621d,67.0,8,4,2,2,1.791044776119403,2,1,2,386.08,527.65,244.51,40084.129799999995,527.65,1,527.65,27.0,0.0,1.0,appliances,0
00eaaddf-29aa-4596-8b5a-1f2eab8025b5,7.0,11,0,1,1,8.571428571428571,1,1,1,250.82,250.82,250.82,0.0,250.82,1,250.82,0.0,0.0,1.0,electronics,1
00eba76a-5ad7-4c58-b373-86382c46c978,67.0,0,4,2,2,1.791044776119403,2,1,1,948.405,965.02,931.79,552.1164500000006,931.79,1,931.79,14.0,0.0,1.0,electronics,0
00ecea55-4f41-4348-a2d8-7c12f77f2284,62.0,7,5,3,3,2.9032258064516125,1,1,1,369.37999999999994,369.38,369.38,4.8467614016778965e-27,369.38,1,369.38,27.0,0.0,1.0,electronics,1
00f08c21-545d-49cd-b1f8-16b1dd94b296,558.0,5,6,2,2,0.2150537634408602,2,1,1,270.565,289.54,251.59,720.1012500000006,289.54,1,289.54,547.0,0.0,1.0,electronics,1
00f0a973-a5b0-4b0b-b60b-0e95a51cc7a3,168.0,8,3,2,2,0.7142857142857143,1,1,1,1003.86,1003.86,1003.86,0.0,1003.86,1,1003.86,93.0,0.0,1.0,electronics,0
00f29de3-2699-4889-886b-cadbcec82321,578.0,12,4,14,14,1.453287197231834,11,1,3,451.0678571428571,975.56,230.89,64092.25826428571,252.75,1,252.75,43.23076923076923,39.0,1.0,electronics,1
00f4a248-3c1d-4182-8e48-6367da09a53e,9.0,16,5,1,1,6.666666666666667,1,1,1,437.56,437.56,437.56,0.0,437.56,1,437.56,0.0,0.0,1.0,computers,0
00f4ae7a-b4f5-469d-abf1-67cc07652000,942.0,17,4,17,17,1.0828025477707006,15,1,3,126.31058823529413,290.93,89.32,2600.415543382353,89.32,1,89.32,55.9375,-41.0,1.0,electronics,1
00f69a9b-da68-4ad3-8e83-0230084f6b4e,191.0,14,3,5,5,1.5706806282722514,3,1,1,1021.5480000000001,1090.84,1003.85,1500.8535199999965,1003.85,1,1003.85,41.5,-19.0,1.0,electronics,0
00f7911e-c2f9-455c-9568-d5f5e78a5b65,51.0,23,6,1,1,1.1764705882352942,1,1,1,286.6,286.6,286.6,0.0,286.6,1,286.6,0.0,0.0,1.0,electronics,0
00f7cb79-5da8-4653-bf23-6e26cc001db4,1.0,7,0,1,1,60.0,1,1,1,760.1,760.1,760.1,0.0,760.1,1,760.1,0.0,0.0,1.0,electronics,0
00f7ce01-6711-4bc9-857b-fd1f14a2af3e,7.0,4,4,1,1,8.571428571428571,1,1,1,295.42,295.42,295.42,0.0,295.42,1,295.42,0.0,0.0,1.0,appliances,0
00f97384-1225-4266-a764-6f01bd3eb3cd,454.0,10,0,8,8,1.0572687224669604,3,1,1,177.0725,230.59,131.76,2461.949364285715,131.76,1,131.76,56.857142857142854,26.0,1.0,electronics,0
00f999ce-6176-4b00-b37f-a4de529a1451,125.0,9,5,4,4,1.92,3,1,1,226.0175,250.86,172.22,1381.7944250000007,250.86,1,250.86,31.666666666666668,6.0,1.0,electronics,0
00f9eab8-48b7-4a72-a75a-1aecd656dd51,15.0,16,1,1,1,4.0,1,0,1,13.81,13.81,13.81,0.0,13.81,1,13.81,0.0,0.0,0.0,unknown,1
00fa2958-9cb3-4ddc-b8b7-897346c6913d,20.0,5,0,1,1,3.0,1,1,1,51.83,51.83,51.83,0.0,51.83,1,51.83,0.0,0.0,1.0,electronics,0
00fb03cc-4066-417c-bcf6-3b716e04d342,17.0,11,6,1,1,3.5294117647058822,1,1,1,730.24,730.24,730.24,0.0,730.24,1,730.24,0.0,0.0,1.0,electronics,0
00fd0a5d-ad7a-4adf-9ee2-2e08ba781d19,747.0,16,1,4,4,0.321285140562249,3,2,1,1547.585,1776.11,975.56,148293.06749999998,975.56,1,975.56,240.0,-178.0,0.75,computers,0
00fec395-b58e-4840-a1a5-525c1c252f70,179.0,14,2,4,4,1.3407821229050279,2,1,1,342.06,396.15,287.97,3900.970799999996,287.97,1,287.97,45.666666666666664,41.0,1.0,electronics,0
00ffe79d-3e90-4762-8dc7-b60732a538b3,18.0,5,6,1,1,3.3333333333333335,1,1,1,130.25,130.25,130.25,0.0,130.25,1,130.25,0.0,0.0,1.0,electronics,0
01007f45-b622-42c8-8638-9a167f528222,1760.0,20,5,3,3,0.10227272727272728,2,1,1,231.21,256.89,179.85,1978.3871999999997,256.89,1,256.89,855.5,291.0,1.0,electronics,0
0100d003-92cb-4969-ada9-fe86e7f807f0,6.0,13,4,1,1,10.0,1,1,1,230.61,230.61,230.61,0.0,230.61,1,230.61,0.0,0.0,1.0,electronics,1
0100e20f-c346-46d0-b764-eb5b02173018,982.0,5,4,6,6,0.3665987780040733,2,1,2,107.17000000000002,109.4,102.71,11.934960000000043,102.71,1,102.71,155.6,223.0,1.0,appliances,0
01025faf-d06b-4d8e-bb72-d3eca5796f2c,46.0,10,6,1,1,1.3043478260869565,1,0,1,36.81,36.81,36.81,0.0,36.81,1,36.81,0.0,0.0,0.0,unknown,0
01027657-d1a6-4f0a-bb5c-d4a71f70a993,113.0,6,5,3,3,1.592920353982301,1,0,1,18.35,18.35,18.35,0.0,18.35,1,18.35,44.5,-29.0,0.0,unknown,0
0105e022-62ef-490c-b85b-4cfb39c4e497,94.0,13,3,4,4,2.5531914893617023,4,1,1,173.42499999999998,180.15,154.16,165.12336666666667,179.26,1,179.26,16.333333333333332,-14.0,1.0,electronics,1
0105fcd2-c0eb-4a77-a793-6be0065d0982,31.0,11,2,1,1,1.9354838709677418,1,1,1,1415.48,1415.48,1415.48,0.0,1415.48,1,1415.48,0.0,0.0,1.0,electronics,0
01067e10-fd2c-4392-88fa-c5ba768d55f6,28.0,9,2,1,1,2.142857142857143,1,1,1,318.41,318.41,318.41,0.0,318.41,1,318.41,0.0,0.0,1.0,computers,1
0107f841-04a2-477a-9d7b-136751089cde,1038.0,9,3,14,14,0.8092485549132947,9,1,2,909.6735714285716,1091.1,591.78,19878.612640109888,808.7,1,808.7,79.0,-347.0,1.0,electronics,1
010914c1-7d1e-4644-9f3e-e8bf852486c6,36.0,10,1,1,1,1.6666666666666667,1,1,1,203.35,203.35,203.35,0.0,203.35,1,203.35,0.0,0.0,1.0,electronics,0
010939de-2c3b-4fbc-95f2-16b187de4f89,435.0,8,5,20,20,2.7586206896551726,14,0,9,38.3465,61.75,15.96,229.83469763157896,57.07,1,57.07,22.157894736842106,25.0,0.0,unknown,1
010a4000-ec08-4f32-8722-a281cd248505,1.0,12,4,1,1,60.0,1,1,1,975.56,975.56,975.56,0.0,975.56,1,975.56,0.0,0.0,1.0,electronics,0
010aebec-64ac-4b82-a479-dc3991855749,180.0,3,3,2,2,0.6666666666666666,1,1,1,130.49,130.49,130.49,0.0,130.49,1,130.49,171.0,0.0,1.0,electronics,0
010af880-51dd-4917-a261-68f859715a32,86.0,18,6,2,2,1.3953488372093024,1,1,1,230.59,230.59,230.59,0.0,230.59,1,230.59,33.0,0.0,1.0,electronics,1
010b2eb4-9685-42b4-8c16-db37c1fdeb3e,157.0,7,5,3,3,1.1464968152866242,2,1,1,467.1266666666666,491.07,419.24,1719.8496333333328,491.07,1,491.07,55.0,4.0,1.0,electronics,1
010b73c1-db84-4f45-af73-773953409cc3,190.0,5,0,2,2,0.6315789473684211,1,1,0,118.15,118.15,118.15,0.0,118.15,1,118.15,58.0,0.0,1.0,construction,0
010d6315-4996-4db4-8e0d-6649f16de3c0,341.0,13,1,4,4,0.7038123167155425,3,1,3,428.49249999999995,1029.34,154.42,171342.24742499998,375.79,1,375.79,98.0,164.0,1.0,electronics,0
010dc3c2-f719-475e-8f1e-28582cfdf4a8,67.0,5,3,2,2,1.791044776119403,1,1,1,66.76,66.76,66.76,0.0,66.76,1,66.76,52.0,0.0,1.0,electronics,0
010f011e-c13e-48bd-b74f-a28e8c7404e0,701.0,18,4,7,7,0.5991440798858773,4,1,3,104.09285714285716,111.7,98.57,45.34759047619051,98.84,1,98.84,47.333333333333336,-6.0,1.0,electronics,0
010f6005-cb1c-4a7e-b0cc-7e8018abb1f1,174.0,3,1,1,1,0.3448275862068966,1,1,1,476.18,476.18,476.18,0.0,476.18,1,476.18,0.0,0.0,1.0,appliances,0
010fdbc3-b32d-415c-8141-db0d82f34887,18.0,9,2,1,1,3.3333333333333335,1,1,1,1747.79,1747.79,1747.79,0.0,1747.79,1,1747.79,0.0,0.0,1.0,electronics,1
011085d9-211d-464e-9557-86a6612ba956,17.0,0,4,1,1,3.5294117647058822,1,0,0,53.54,53.54,53.54,0.0,53.54,1,53.54,0.0,0.0,0.0,unknown,0
0110b2f8-1616-4e0b-b9d9-988c25318bc5,17.0,14,0,2,2,7.0588235294117645,2,1,1,151.915,172.19,131.64,822.1512500000005,131.64,1,131.64,6.0,0.0,1.0,electronics,0
01111440-bd8d-4823-85b0-463d23e16f04,15.0,17,4,1,1,4.0,1,1,1,547.5,547.5,547.5,0.0,547.5,1,547.5,0.0,0.0,1.0,appliances,0
01119810-058c-4fc9-8c30-d3e675555032,234.0,16,3,6,6,1.5384615384615385,2,1,1,181.71666666666667,191.64,161.87,236.33410666666637,191.64,1,191.64,28.0,-23.0,1.0,electronics,0
0112324c-674d-4f08-84c5-fe00ee0c2389,97.0,1,0,2,2,1.2371134020618557,2,2,1,568.655,975.56,161.75,331143.35805,161.75,1,161.75,53.0,0.0,0.5,electronics,0
0112a4f0-a730-4c70-a103-ada744b7ceb2,211.0,12,6,5,5,1.4218009478672986,3,1,1,207.86399999999998,233.97,190.46,567.9360299999998,233.97,1,233.97,41.5,6.0,1.0,electronics,1
0113bd43-87f0-4651-b5a6-c0b372aed5c8,132.0,9,3,1,1,0.45454545454545453,1,1,1,107.76,107.76,107.76,0.0,107.76,1,107.76,0.0,0.0,1.0,electronics,0
0113ddfe-3953-4e2c-8c41-7ac1846fdc97,278.0,22,0,3,3,0.6474820143884892,1,1,1,99.05,99.05,99.05,0.0,99.05,1,99.05,81.5,-63.0,1.0,electronics,0
011415e1-7c21-4292-847b-10f5bf31c70d,205.0,5,5,4,4,1.1707317073170733,2,1,1,256.2625,433.69,197.12,13991.341224999998,433.69,1,433.69,41.0,54.0,1.0,electronics,0
01144573-10f3-437e-a459-0d77f3d9ebec,132.0,4,5,13,13,5.909090909090908,4,1,1,23.973846153846157,31.51,21.62,15.177725641025644,21.62,1,21.62,9.916666666666666,2.0,1.0,electronics,1
01155e92-41bf-4063-ad6c-e995c464ed18,13.0,13,5,1,1,4.615384615384615,1,1,1,130.48,130.48,130.48,0.0,130.48,1,130.48,0.0,0.0,1.0,electronics,0
011561bb-8874-42b7-a3c7-61b2e9f40355,73.0,7,4,3,3,2.4657534246575343,1,1,1,48.88,48.88,48.88,0.0,48.88,1,48.88,33.0,4.0,1.0,appliances,1
01161f57-c4f9-43e8-ad5e-18ebd9f52f20,33.0,12,2,1,1,1.8181818181818181,1,1,1,1415.48,1415.48,1415.48,0.0,1415.48,1,1415.48,0.0,0.0,1.0,electronics,1
0116a912-b72f-4102-ba03-b0ae5bbb0aba,172.0,13,5,6,6,2.0930232558139537,3,1,2,384.27,437.56,342.09,1896.9634400000007,437.56,1,437.56,29.0,40.0,1.0,computers,0
01175437-1c3a-4232-9c3e-5f53c57cc89a,181.0,10,0,6,6,1.988950276243094,4,2,1,1081.756666666667,1741.98,429.84,343054.98054666666,617.52,1,617.52,35.6,3.0,0.5,electronics,0
0117fb66-c0f8-412a-914e-93dab0488288,955.0,19,0,11,11,0.6910994764397906,7,1,2,207.14,272.08,151.99,2528.9882,169.76,1,169.76,94.9,-16.0,1.0,electronics,0
01181587-8708-4498-a239-646fff5969d9,24.0,18,4,2,2,5.0,2,2,2,379.91499999999996,463.3,296.53,13906.116450000007,463.3,1,463.3,19.0,0.0,0.5,appliances,0
01182f3b-83de-4eda-a7cb-e04a1ec5ba07,7.0,6,2,1,1,8.571428571428571,1,1,1,172.21,172.21,172.21,0.0,172.21,1,172.21,0.0,0.0,1.0,electronics,1
0118f8ac-1622-4994-bb21-95206d6963a9,169.0,11,0,6,6,2.130177514792899,2,1,1,273.8733333333333,285.4,250.82,318.8737066666664,250.82,1,250.82,32.4,-6.0,1.0,electronics,1
0119eba8-9910-4036-89a9-79c34752eb6c,96.0,1,2,4,4,2.5,1,1,1,135.01,135.01,135.01,0.0,135.01,1,135.01,29.666666666666668,-45.0,1.0,electronics,0
011acd99-9268-4408-a8ec-8ff90ea7310f,37.0,2,0,2,2,3.243243243243243,2,1,1,656.9449999999999,730.26,583.63,10750.17845,583.63,1,583.63,31.0,0.0,1.0,electronics,1
011aefe6-a08d-4021-85af-37c02bb7f316,97.0,17,6,2,2,1.2371134020618557,2,1,1,274.595,277.42,271.77,15.961250000000192,271.77,1,271.77,56.0,0.0,1.0,electronics,0
011bac7b-95fd-48d0-b25f-aa89df5bfa2c,333.0,8,2,3,3,0.5405405405405406,1,1,1,132.87,132.87,132.87,0.0,132.87,1,132.87,56.0,-100.0,1.0,electronics,0
011d834e-30f6-4039-a334-47429d1a1191,15.0,15,0,1,1,4.0,1,1,1,1616.49,1616.49,1616.49,0.0,1616.49,1,1616.49,0.0,0.0,1.0,electronics,0
011ede8f-4548-42e1-90ea-89ee37444a44,4.0,9,0,1,1,15.0,1,1,1,285.4,285.4,285.4,0.0,285.4,1,285.4,0.0,0.0,1.0,electronics,1
011f7e1c-4a88-490f-b6a8-07d62fb61fbf,151.0,18,0,2,2,0.794701986754967,2,1,1,190.765,190.97,190.56,0.0840499999999986,190.56,1,190.56,51.0,0.0,1.0,electronics,0
0120c15e-b8b6-45ba-b4cb-1ad57270b92e,307.0,5,5,4,4,0.7817589576547231,2,1,2,86.3825,91.55,84.66,11.868025000000003,84.66,1,84.66,69.0,102.0,1.0,construction,0
0120ea6f-a459-48b2-b7f4-6cf4709560c0,58.0,17,4,2,2,2.0689655172413794,2,1,2,614.095,975.56,252.63,261313.89244999996,975.56,1,975.56,10.0,0.0,1.0,electronics,0
01216c46-646d-4e1f-b896-015c6101f8bf,756.0,13,1,5,8,0.39682539682539686,1,1,1,203.35,203.35,203.35,0.0,203.35,1,203.35,99.57142857142857,7.0,1.0,electronics,1
0121851c-a45a-4906-a31a-ef55167c3ba3,127.0,3,3,2,2,0.9448818897637795,2,1,1,876.2,951.89,800.51,11457.9522,800.51,1,800.51,43.0,0.0,1.0,electronics,0
0121b02e-417c-4d73-932b-6784c0664c94,20.0,9,0,2,2,6.0,1,1,1,41.16,41.16,41.16,0.0,41.16,1,41.16,9.0,0.0,1.0,appliances,0
0121ea63-78b8-41a5-bbcb-820b35f95ddc,8.0,10,4,1,1,7.5,1,1,1,1413.16,1413.16,1413.16,0.0,1413.16,1,1413.16,0.0,0.0,1.0,electronics,0
012368c3-d3fd-42f0-968b-23f4ab36e6fb,34.0,16,6,1,1,1.7647058823529411,1,1,1,231.05,231.05,231.05,0.0,231.05,1,231.05,0.0,0.0,1.0,electronics,1
012402ca-65e3-4786-966c-73314fd1103b,20.0,14,4,1,1,3.0,1,1,1,581.38,581.38,581.38,0.0,581.38,1,581.38,0.0,0.0,1.0,electronics,1
0124ff80-4682-42fe-becf-3920e0cfc032,82.0,9,5,1,1,0.7317073170731707,1,1,1,511.72,511.72,511.72,0.0,511.72,1,511.72,0.0,0.0,1.0,electronics,0
0126b785-e7c4-40ed-8d04-da92cb0723c0,205.0,8,6,2,2,0.5853658536585367,2,1,1,477.41,477.41,477.41,0.0,477.41,1,477.41,120.0,0.0,1.0,electronics,0
0126d87c-aaf9-4e01-b39b-11dd105c040e,28.0,13,6,1,1,2.142857142857143,1,0,1,105.53,105.53,105.53,0.0,105.53,1,105.53,0.0,0.0,0.0,unknown,1
0127b439-ea51-4897-8717-d8073f93ef8f,3.0,12,6,1,1,20.0,1,1,1,514.63,514.63,514.63,0.0,514.63,1,514.63,0.0,0.0,1.0,computers,0
0127eca8-9b14-4173-993c-9ca84c4cb56b,126.0,8,5,1,1,0.47619047619047616,1,1,1,88.26,88.26,88.26,0.0,88.26,1,88.26,0.0,0.0,1.0,electronics,0
01282de3-dc0c-4cbb-ac63-3f261153a19a,131.0,9,4,3,3,1.3740458015267176,1,0,1,28.31,28.31,28.31,0.0,28.31,1,28.31,47.5,-53.0,0.0,unknown,0
012944e5-fc6e-450c-8e51-28720c319b26,19.0,7,5,1,1,3.1578947368421053,1,1,1,196.21,196.21,196.21,0.0,196.21,1,196.21,0.0,0.0,1.0,electronics,0
01297088-be8e-427d-93f9-8fc72b75a67a,113.0,18,3,5,5,2.6548672566371683,2,1,1,700.1779999999999,704.78,697.11,17.64866999999981,704.78,1,704.78,25.5,-6.0,1.0,electronics,0
012aeee9-6f71-4c83-bba0-1688c50a650c,36.0,5,0,1,1,1.6666666666666667,1,0,1,28.8,28.8,28.8,0.0,28.8,1,28.8,0.0,0.0,0.0,unknown,0
012b139e-0148-42bb-b06f-b7964b1dd87a,19.0,8,4,1,1,3.1578947368421053,1,1,1,595.47,595.47,595.47,0.0,595.47,1,595.47,0.0,0.0,1.0,electronics,1
012b617c-8847-4a2c-bd9e-a9b06b6150f1,118.0,10,4,3,3,1.5254237288135595,3,1,1,217.8033333333333,250.91,172.22,1664.7794333333331,250.91,1,250.91,34.0,-54.0,1.0,electronics,0
012c56b8-40a6-41b3-a0c7-7f6d736f5fbe,313.0,4,1,3,3,0.5750798722044729,3,1,2,739.9866666666667,975.57,286.86,154074.19243333332,286.86,1,286.86,81.0,-40.0,1.0,electronics,0
012cb751-b6be-423b-8659-02907faff09e,117.0,1,2,2,2,1.0256410256410258,2,1,1,913.53,1086.0,741.06,59491.801800000016,1086.0,1,1086.0,78.0,0.0,1.0,electronics,0
01301172-d6ed-4d59-be5f-017f38b92ccf,98.0,19,3,1,1,0.6122448979591837,1,1,1,72.85,72.85,72.85,0.0,72.85,1,72.85,0.0,0.0,1.0,appliances,0
01322b69-8938-415f-909a-15195a644e15,58.0,5,0,3,3,3.103448275862069,2,1,1,1549.57,1565.03,1541.84,179.25870000000083,1565.03,1,1565.03,25.5,25.0,1.0,electronics,0
01325145-6087-4994-b6ba-f01de8041eb9,162.0,20,3,2,2,0.7407407407407407,2,1,1,205.79500000000002,259.98,151.61,5872.028450000001,259.98,1,259.98,147.0,0.0,1.0,electronics,0
01329cf4-45ae-418e-9a51-8c1c51ff22f3,1257.0,9,6,18,18,0.8591885441527447,16,1,6,444.7216666666666,1184.05,172.44,48911.13234411765,380.94,1,380.94,56.64705882352941,-8.0,1.0,appliances,0
01331de1-58e1-49f6-b2bd-e9ae72474a72,263.0,1,5,6,6,1.3688212927756653,2,1,1,201.9533333333333,344.9,130.48,12260.249706666666,130.48,1,130.48,45.4,-65.0,1.0,electronics,0
0133b9e6-8741-4685-ad02-90d23037c2bd,14.0,9,6,1,1,4.285714285714286,1,1,1,1747.79,1747.79,1747.79,0.0,1747.79,1,1747.79,0.0,0.0,1.0,electronics,0
01340d67-98ba-4bb0-bc66-f07b9d2afcbe,58.0,11,4,1,1,1.0344827586206897,1,1,1,230.22,230.22,230.22,0.0,230.22,1,230.22,0.0,0.0,1.0,electronics,1
0134146f-798e-4ec9-a22a-9bc2bfcc4b77,4.0,11,0,1,1,15.0,1,1,1,433.67,433.67,433.67,0.0,433.67,1,433.67,0.0,0.0,1.0,electronics,0
0134a402-c9b6-4bb6-8587-f21e2b932af3,1384.0,6,2,2,2,0.08670520231213873,2,0,2,58.82000000000001,74.65,42.99,501.1778000000001,74.65,1,74.65,1337.0,0.0,0.0,unknown,0
01360894-0a72-4b3d-b355-88703b47f815,198.0,21,1,5,5,1.5151515151515151,4,1,1,754.91,975.57,359.06,63776.946599999996,732.18,1,732.18,40.25,-63.0,1.0,electronics,1
013633da-7e23-445c-8d64-d41adb849603,75.0,17,1,3,3,2.4,3,1,2,478.17,1015.46,131.02,222673.44309999997,288.03,1,288.03,19.0,-2.0,1.0,electronics,1
01365d3e-f2fb-4bc8-9a22-25a27ad4ad6b,428.0,17,0,12,12,1.6822429906542056,7,1,3,185.37166666666667,272.21,131.02,3252.3217424242407,272.21,1,272.21,34.45454545454545,-80.0,1.0,electronics,0
0136da1f-f250-42ef-941f-26f5832b1e6f,55.0,11,2,4,4,4.363636363636364,3,1,2,289.22,740.93,28.69,114867.70279999997,358.57,1,358.57,12.666666666666666,-9.0,0.5,electronics,0
01374283-5193-487a-96e8-a107afa69c02,149.0,18,2,4,4,1.610738255033557,3,1,1,565.5899999999999,586.49,513.43,1215.3564666666691,586.49,1,586.49,40.333333333333336,-15.0,1.0,electronics,0
01382fe4-c7ea-4b9f-bc78-040370d50780,93.0,7,2,3,3,1.9354838709677418,2,1,1,707.2600000000001,707.67,706.44,0.5042999999999217,707.67,1,707.67,34.5,-55.0,1.0,electronics,1
0138de4a-4615-4ac4-8df4-584d23288e87,33.0,13,4,1,1,1.8181818181818181,1,1,1,252.8,252.8,252.8,0.0,252.8,1,252.8,0.0,0.0,1.0,electronics,0
013ab6f2-04b0-4112-8e16-0af489ec3b51,53.0,5,1,3,3,3.3962264150943398,1,1,1,741.1,741.1,741.1,0.0,741.1,1,741.1,13.0,0.0,1.0,electronics,1
013ae6b2-bda0-4487-821a-8cea3a5f261b,704.0,13,6,7,7,0.5965909090909092,6,1,1,1350.9985714285715,1955.75,952.15,146331.9792809524,1428.31,1,1428.31,103.83333333333333,-256.0,1.0,electronics,0
013e0ec9-00bf-472b-abd6-2cb9d5cbda01,366.0,9,4,1,1,0.1639344262295082,1,1,1,160.36,160.36,160.36,0.0,160.36,1,160.36,0.0,0.0,1.0,electronics,0
013e9c40-818a-42b3-a5f4-e44298120b00,427.0,2,0,14,14,1.9672131147540985,9,0,1,73.585,92.64,22.91,421.4289192307691,84.92,1,84.92,29.384615384615383,-18.0,0.0,unknown,1
013ecf16-2ecc-4e23-8caa-6fef0d78c921,154.0,8,5,2,2,0.7792207792207791,1,0,1,20.05,20.05,20.05,0.0,20.05,1,20.05,35.0,0.0,0.0,unknown,0
013ed629-1350-46b9-b8e6-8a03146d1219,152.0,12,3,1,1,0.39473684210526316,1,1,1,161.87,161.87,161.87,0.0,161.87,1,161.87,0.0,0.0,1.0,electronics,0
013f9702-a023-4be4-ba57-4deb45b1c60e,270.0,16,4,6,6,1.3333333333333333,5,4,5,654.9933333333333,1801.59,61.75,435233.4968666666,821.13,1,821.13,49.8,53.0,0.3333333333333333,appliances,0
014054b9-4b8b-420e-80b7-5f92e1f1a647,2989.0,3,2,4,4,0.08029441284710605,2,1,1,39.17,68.0,29.56,369.40840000000003,29.56,1,29.56,974.0,-34.0,0.25,electronics,0
0141b8af-2ce6-448e-80c9-aaf8c0dc319d,266.0,16,4,1,1,0.22556390977443608,1,1,1,433.66,433.66,433.66,0.0,433.66,1,433.66,0.0,0.0,1.0,electronics,1
0141dc0d-fbfc-432d-95a3-57ce567e9244,3453.0,13,6,1,1,0.01737619461337967,1,1,1,223.69,223.69,223.69,0.0,223.69,1,223.69,0.0,0.0,1.0,computers,0
014292cf-848b-4faa-bfaf-5ffe4d0599b0,47.0,4,3,3,3,3.8297872340425534,2,1,1,171.02333333333334,189.27,161.9,249.70563333333342,161.9,1,161.9,10.5,13.0,1.0,electronics,0
01429e84-6aae-4b3a-b919-a9e3640c93ef,15.0,12,5,1,1,4.0,1,1,1,230.84,230.84,230.84,0.0,230.84,1,230.84,0.0,0.0,1.0,electronics,1
0142dc9b-71eb-42a6-a80b-6e0c9b8a185f,196.0,7,0,2,2,0.6122448979591837,2,2,2,190.135,248.63,131.64,6843.330050000001,131.64,1,131.64,179.0,0.0,0.5,computers,0
01438ec3-69ac-4625-8678-4ef563af075a,7.0,10,5,1,1,8.571428571428571,1,1,1,196.13,196.13,196.13,0.0,196.13,1,196.13,0.0,0.0,1.0,electronics,1
0143ddc7-3635-4211-b37e-b772e8469d91,12.0,5,4,1,1,5.0,1,1,1,272.59,272.59,272.59,0.0,272.59,1,272.59,0.0,0.0,1.0,computers,0
0144610f-68a7-474a-a358-ad057d3127fc,310.0,2,0,6,6,1.161290322580645,3,1,1,202.61166666666668,251.47,131.76,3445.012136666667,251.47,1,251.47,45.2,-34.0,1.0,electronics,0
01448353-7485-4c9a-bfdf-cf2efe8591af,463.0,16,1,5,5,0.6479481641468683,2,1,1,203.92,239.64,150.34,2392.3469999999993,239.64,1,239.64,112.25,-383.0,1.0,electronics,0
01454281-9eb1-4f03-b23d-6cd9b4836bfc,540.0,16,4,14,14,1.5555555555555556,13,2,3,664.4685714285715,1541.87,22.35,166883.42047472525,22.35,1,22.35,39.69230769230769,-17.0,0.8571428571428571,electronics,0
01478dcf-b074-453c-9ec6-60e367d3dce5,38.0,0,5,1,1,1.5789473684210527,1,0,1,390.95,390.95,390.95,0.0,390.95,1,390.95,0.0,0.0,0.0,unknown,1
0148c889-7082-4d1a-8e0b-0ef09829a79b,1.0,23,5,1,1,60.0,1,1,1,1747.79,1747.79,1747.79,0.0,1747.79,1,1747.79,0.0,0.0,1.0,electronics,0
0149c4a1-73c6-44cd-97a8-bc90e7d8eb9c,66.0,17,2,2,2,1.8181818181818181,1,1,1,1003.9,1003.9,1003.9,0.0,1003.9,1,1003.9,34.0,0.0,1.0,electronics,1
014a33b0-dcbb-4c18-8102-6960afd2f147,2844.0,8,5,1,1,0.02109704641350211,1,1,1,1003.85,1003.85,1003.85,0.0,1003.85,1,1003.85,0.0,0.0,1.0,electronics,0
014a80de-0432-4db8-9d9a-52c36fd6824f,201.0,16,4,1,1,0.29850746268656714,1,0,1,28.55,28.55,28.55,0.0,28.55,1,28.55,0.0,0.0,0.0,unknown,0
014b4d04-329e-4e78-9689-74d4b41e8138,17.0,14,0,1,1,3.5294117647058822,1,1,1,295.76,295.76,295.76,0.0,295.76,1,295.76,0.0,0.0,1.0,electronics,0
014c35b7-d583-410f-ae0c-d700d0a6ddfa,35.0,12,4,2,2,3.4285714285714284,2,1,1,972.48,1004.14,940.82,2004.7111999999959,1004.14,1,1004.14,28.0,0.0,1.0,electronics,1
014c4db5-db92-4b69-88c9-6203287d42b0,179.0,15,1,3,3,1.005586592178771,2,1,1,233.11333333333334,250.96,197.42,955.5105333333341,250.96,1,250.96,52.0,-32.0,1.0,electronics,1
